transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude,georeference,year,quarter,month,date,hour,weekday_number,weekday_name_es,is_weekend,transfer_share,quality_negative_ridership,quality_negative_transfers,quality_transfers_gt_ridership,quality_invalid_coordinates
2022-05-15T12:00:00.000,subway,122,Graham Av (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,34.0,0.0,40.714565,-73.94405,POINT (-73.94405 40.714565),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,122,Graham Av (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,20.0,0.0,40.714565,-73.94405,POINT (-73.94405 40.714565),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,122,Graham Av (L),Brooklyn,omny,OMNY - Full Fare,187.0,8.0,40.714565,-73.94405,POINT (-73.94405 40.714565),2022,2,5,2022-05-15,12,7,domingo,Y,0.042781,N,N,N,N
2022-05-15T12:00:00.000,subway,123,Grand St (L),Brooklyn,metrocard,Metrocard - Fair Fare,5.0,0.0,40.711926,-73.94067,POINT (-73.94067 40.711926),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,123,Grand St (L),Brooklyn,metrocard,Metrocard - Full Fare,24.0,2.0,40.711926,-73.94067,POINT (-73.94067 40.711926),2022,2,5,2022-05-15,12,7,domingo,Y,0.083333,N,N,N,N
2022-05-15T12:00:00.000,subway,123,Grand St (L),Brooklyn,metrocard,Metrocard - Other,3.0,0.0,40.711926,-73.94067,POINT (-73.94067 40.711926),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,123,Grand St (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,3.0,0.0,40.711926,-73.94067,POINT (-73.94067 40.711926),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,123,Grand St (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,16.0,0.0,40.711926,-73.94067,POINT (-73.94067 40.711926),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,123,Grand St (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,11.0,0.0,40.711926,-73.94067,POINT (-73.94067 40.711926),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,123,Grand St (L),Brooklyn,omny,OMNY - Full Fare,78.0,10.0,40.711926,-73.94067,POINT (-73.94067 40.711926),2022,2,5,2022-05-15,12,7,domingo,Y,0.128205,N,N,N,N
2022-05-15T12:00:00.000,subway,123,Grand St (L),Brooklyn,omny,OMNY - Other,2.0,0.0,40.711926,-73.94067,POINT (-73.94067 40.711926),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,124,Montrose Av (L),Brooklyn,metrocard,Metrocard - Fair Fare,9.0,0.0,40.70774,-73.93985,POINT (-73.93985 40.70774),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,124,Montrose Av (L),Brooklyn,metrocard,Metrocard - Full Fare,40.0,0.0,40.70774,-73.93985,POINT (-73.93985 40.70774),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,124,Montrose Av (L),Brooklyn,metrocard,Metrocard - Other,10.0,0.0,40.70774,-73.93985,POINT (-73.93985 40.70774),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,124,Montrose Av (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,2.0,0.0,40.70774,-73.93985,POINT (-73.93985 40.70774),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,124,Montrose Av (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,28.0,0.0,40.70774,-73.93985,POINT (-73.93985 40.70774),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,124,Montrose Av (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,25.0,0.0,40.70774,-73.93985,POINT (-73.93985 40.70774),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,124,Montrose Av (L),Brooklyn,omny,OMNY - Full Fare,180.0,0.0,40.70774,-73.93985,POINT (-73.93985 40.70774),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,125,Morgan Av (L),Brooklyn,metrocard,Metrocard - Fair Fare,1.0,0.0,40.706154,-73.93314,POINT (-73.93314 40.706154),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,125,Morgan Av (L),Brooklyn,metrocard,Metrocard - Full Fare,35.0,0.0,40.706154,-73.93314,POINT (-73.93314 40.706154),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,125,Morgan Av (L),Brooklyn,metrocard,Metrocard - Other,5.0,0.0,40.706154,-73.93314,POINT (-73.93314 40.706154),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,125,Morgan Av (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.706154,-73.93314,POINT (-73.93314 40.706154),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,125,Morgan Av (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,15.0,0.0,40.706154,-73.93314,POINT (-73.93314 40.706154),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,125,Morgan Av (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,33.0,0.0,40.706154,-73.93314,POINT (-73.93314 40.706154),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,125,Morgan Av (L),Brooklyn,omny,OMNY - Full Fare,144.0,1.0,40.706154,-73.93314,POINT (-73.93314 40.706154),2022,2,5,2022-05-15,12,7,domingo,Y,0.006944,N,N,N,N
2022-05-15T12:00:00.000,subway,126,Jefferson St (L),Brooklyn,metrocard,Metrocard - Fair Fare,5.0,0.0,40.706608,-73.92291,POINT (-73.92291 40.706608),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,126,Jefferson St (L),Brooklyn,metrocard,Metrocard - Full Fare,32.0,0.0,40.706608,-73.92291,POINT (-73.92291 40.706608),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,126,Jefferson St (L),Brooklyn,metrocard,Metrocard - Other,6.0,0.0,40.706608,-73.92291,POINT (-73.92291 40.706608),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,126,Jefferson St (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,25.0,0.0,40.706608,-73.92291,POINT (-73.92291 40.706608),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,126,Jefferson St (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,29.0,0.0,40.706608,-73.92291,POINT (-73.92291 40.706608),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,126,Jefferson St (L),Brooklyn,omny,OMNY - Full Fare,101.0,2.0,40.706608,-73.92291,POINT (-73.92291 40.706608),2022,2,5,2022-05-15,12,7,domingo,Y,0.019802,N,N,N,N
2022-05-15T12:00:00.000,subway,127,DeKalb Av (L),Brooklyn,metrocard,Metrocard - Fair Fare,2.0,0.0,40.70381,-73.91843,POINT (-73.91843 40.70381),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,127,DeKalb Av (L),Brooklyn,metrocard,Metrocard - Full Fare,83.0,1.0,40.70381,-73.91843,POINT (-73.91843 40.70381),2022,2,5,2022-05-15,12,7,domingo,Y,0.012048,N,N,N,N
2022-05-15T12:00:00.000,subway,127,DeKalb Av (L),Brooklyn,metrocard,Metrocard - Other,15.0,1.0,40.70381,-73.91843,POINT (-73.91843 40.70381),2022,2,5,2022-05-15,12,7,domingo,Y,0.066667,N,N,N,N
2022-05-15T12:00:00.000,subway,127,DeKalb Av (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.70381,-73.91843,POINT (-73.91843 40.70381),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,127,DeKalb Av (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,46.0,0.0,40.70381,-73.91843,POINT (-73.91843 40.70381),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,127,DeKalb Av (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,44.0,0.0,40.70381,-73.91843,POINT (-73.91843 40.70381),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,127,DeKalb Av (L),Brooklyn,omny,OMNY - Full Fare,202.0,1.0,40.70381,-73.91843,POINT (-73.91843 40.70381),2022,2,5,2022-05-15,12,7,domingo,Y,0.00495,N,N,N,N
2022-05-15T12:00:00.000,subway,127,DeKalb Av (L),Brooklyn,omny,OMNY - Other,1.0,0.0,40.70381,-73.91843,POINT (-73.91843 40.70381),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,129,Halsey St (L),Queens,metrocard,Metrocard - Fair Fare,4.0,0.0,40.695602,-73.90408,POINT (-73.90408 40.695602),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,129,Halsey St (L),Queens,metrocard,Metrocard - Full Fare,34.0,0.0,40.695602,-73.90408,POINT (-73.90408 40.695602),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,129,Halsey St (L),Queens,metrocard,Metrocard - Other,5.0,0.0,40.695602,-73.90408,POINT (-73.90408 40.695602),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,129,Halsey St (L),Queens,metrocard,Metrocard - Seniors & Disability,4.0,1.0,40.695602,-73.90408,POINT (-73.90408 40.695602),2022,2,5,2022-05-15,12,7,domingo,Y,0.25,N,N,N,N
2022-05-15T12:00:00.000,subway,129,Halsey St (L),Queens,metrocard,Metrocard - Unlimited 30-Day,28.0,0.0,40.695602,-73.90408,POINT (-73.90408 40.695602),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,129,Halsey St (L),Queens,metrocard,Metrocard - Unlimited 7-Day,26.0,0.0,40.695602,-73.90408,POINT (-73.90408 40.695602),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,129,Halsey St (L),Queens,omny,OMNY - Full Fare,90.0,2.0,40.695602,-73.90408,POINT (-73.90408 40.695602),2022,2,5,2022-05-15,12,7,domingo,Y,0.022222,N,N,N,N
2022-05-15T12:00:00.000,subway,13,"28 St (R,W)",Manhattan,metrocard,Metrocard - Fair Fare,6.0,0.0,40.745495,-73.98869,POINT (-73.98869 40.745495),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,13,"28 St (R,W)",Manhattan,metrocard,Metrocard - Full Fare,60.0,0.0,40.745495,-73.98869,POINT (-73.98869 40.745495),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,13,"28 St (R,W)",Manhattan,metrocard,Metrocard - Other,4.0,0.0,40.745495,-73.98869,POINT (-73.98869 40.745495),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,13,"28 St (R,W)",Manhattan,metrocard,Metrocard - Seniors & Disability,4.0,0.0,40.745495,-73.98869,POINT (-73.98869 40.745495),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,13,"28 St (R,W)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,19.0,0.0,40.745495,-73.98869,POINT (-73.98869 40.745495),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,13,"28 St (R,W)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,39.0,0.0,40.745495,-73.98869,POINT (-73.98869 40.745495),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,13,"28 St (R,W)",Manhattan,omny,OMNY - Full Fare,142.0,1.0,40.745495,-73.98869,POINT (-73.98869 40.745495),2022,2,5,2022-05-15,12,7,domingo,Y,0.007042,N,N,N,N
2022-05-15T12:00:00.000,subway,130,Wilson Av (L),Brooklyn,metrocard,Metrocard - Fair Fare,2.0,0.0,40.688763,-73.904045,POINT (-73.904045 40.688763),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,130,Wilson Av (L),Brooklyn,metrocard,Metrocard - Full Fare,26.0,0.0,40.688763,-73.904045,POINT (-73.904045 40.688763),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,130,Wilson Av (L),Brooklyn,metrocard,Metrocard - Other,3.0,0.0,40.688763,-73.904045,POINT (-73.904045 40.688763),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,130,Wilson Av (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,20.0,0.0,40.688763,-73.904045,POINT (-73.904045 40.688763),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,130,Wilson Av (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,19.0,0.0,40.688763,-73.904045,POINT (-73.904045 40.688763),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,130,Wilson Av (L),Brooklyn,omny,OMNY - Full Fare,75.0,0.0,40.688763,-73.904045,POINT (-73.904045 40.688763),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,131,Bushwick Av-Aberdeen St (L),Brooklyn,metrocard,Metrocard - Fair Fare,3.0,0.0,40.68283,-73.90525,POINT (-73.90525 40.68283),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,131,Bushwick Av-Aberdeen St (L),Brooklyn,metrocard,Metrocard - Full Fare,17.0,0.0,40.68283,-73.90525,POINT (-73.90525 40.68283),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,131,Bushwick Av-Aberdeen St (L),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.68283,-73.90525,POINT (-73.90525 40.68283),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,131,Bushwick Av-Aberdeen St (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,9.0,0.0,40.68283,-73.90525,POINT (-73.90525 40.68283),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,131,Bushwick Av-Aberdeen St (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,13.0,0.0,40.68283,-73.90525,POINT (-73.90525 40.68283),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,131,Bushwick Av-Aberdeen St (L),Brooklyn,omny,OMNY - Full Fare,37.0,0.0,40.68283,-73.90525,POINT (-73.90525 40.68283),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,133,Atlantic Av (L),Brooklyn,metrocard,Metrocard - Full Fare,15.0,0.0,40.675346,-73.9031,POINT (-73.9031 40.675346),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,133,Atlantic Av (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0,40.675346,-73.9031,POINT (-73.9031 40.675346),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,133,Atlantic Av (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,4.0,0.0,40.675346,-73.9031,POINT (-73.9031 40.675346),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,133,Atlantic Av (L),Brooklyn,omny,OMNY - Full Fare,11.0,0.0,40.675346,-73.9031,POINT (-73.9031 40.675346),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,134,Sutter Av (L),Brooklyn,metrocard,Metrocard - Fair Fare,3.0,0.0,40.66937,-73.90198,POINT (-73.90198 40.66937),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,134,Sutter Av (L),Brooklyn,metrocard,Metrocard - Full Fare,19.0,0.0,40.66937,-73.90198,POINT (-73.90198 40.66937),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,134,Sutter Av (L),Brooklyn,metrocard,Metrocard - Other,5.0,0.0,40.66937,-73.90198,POINT (-73.90198 40.66937),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,134,Sutter Av (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,1.0,1.0,40.66937,-73.90198,POINT (-73.90198 40.66937),2022,2,5,2022-05-15,12,7,domingo,Y,1.0,N,N,N,N
2022-05-15T12:00:00.000,subway,134,Sutter Av (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0,40.66937,-73.90198,POINT (-73.90198 40.66937),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,134,Sutter Av (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,9.0,0.0,40.66937,-73.90198,POINT (-73.90198 40.66937),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,134,Sutter Av (L),Brooklyn,omny,OMNY - Full Fare,14.0,0.0,40.66937,-73.90198,POINT (-73.90198 40.66937),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,135,Livonia Av (L),Brooklyn,metrocard,Metrocard - Fair Fare,5.0,1.0,40.66404,-73.90057,POINT (-73.90057 40.66404),2022,2,5,2022-05-15,12,7,domingo,Y,0.2,N,N,N,N
2022-05-15T12:00:00.000,subway,135,Livonia Av (L),Brooklyn,metrocard,Metrocard - Full Fare,7.0,2.0,40.66404,-73.90057,POINT (-73.90057 40.66404),2022,2,5,2022-05-15,12,7,domingo,Y,0.285714,N,N,N,N
2022-05-15T12:00:00.000,subway,135,Livonia Av (L),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.66404,-73.90057,POINT (-73.90057 40.66404),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,135,Livonia Av (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,3.0,2.0,40.66404,-73.90057,POINT (-73.90057 40.66404),2022,2,5,2022-05-15,12,7,domingo,Y,0.666667,N,N,N,N
2022-05-15T12:00:00.000,subway,135,Livonia Av (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,4.0,0.0,40.66404,-73.90057,POINT (-73.90057 40.66404),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,135,Livonia Av (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,7.0,0.0,40.66404,-73.90057,POINT (-73.90057 40.66404),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,135,Livonia Av (L),Brooklyn,omny,OMNY - Full Fare,17.0,8.0,40.66404,-73.90057,POINT (-73.90057 40.66404),2022,2,5,2022-05-15,12,7,domingo,Y,0.470588,N,N,N,N
2022-05-15T12:00:00.000,subway,136,New Lots Av (L),Brooklyn,metrocard,Metrocard - Fair Fare,5.0,0.0,40.658733,-73.89923,POINT (-73.89923 40.658733),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,136,New Lots Av (L),Brooklyn,metrocard,Metrocard - Full Fare,20.0,5.0,40.658733,-73.89923,POINT (-73.89923 40.658733),2022,2,5,2022-05-15,12,7,domingo,Y,0.25,N,N,N,N
2022-05-15T12:00:00.000,subway,136,New Lots Av (L),Brooklyn,metrocard,Metrocard - Other,3.0,0.0,40.658733,-73.89923,POINT (-73.89923 40.658733),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,136,New Lots Av (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,4.0,1.0,40.658733,-73.89923,POINT (-73.89923 40.658733),2022,2,5,2022-05-15,12,7,domingo,Y,0.25,N,N,N,N
2022-05-15T12:00:00.000,subway,136,New Lots Av (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,6.0,0.0,40.658733,-73.89923,POINT (-73.89923 40.658733),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,136,New Lots Av (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,11.0,0.0,40.658733,-73.89923,POINT (-73.89923 40.658733),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,136,New Lots Av (L),Brooklyn,omny,OMNY - Full Fare,19.0,1.0,40.658733,-73.89923,POINT (-73.89923 40.658733),2022,2,5,2022-05-15,12,7,domingo,Y,0.052632,N,N,N,N
2022-05-15T12:00:00.000,subway,137,East 105 St (L),Brooklyn,metrocard,Metrocard - Fair Fare,5.0,0.0,40.650574,-73.89948,POINT (-73.89948 40.650574),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,137,East 105 St (L),Brooklyn,metrocard,Metrocard - Full Fare,9.0,1.0,40.650574,-73.89948,POINT (-73.89948 40.650574),2022,2,5,2022-05-15,12,7,domingo,Y,0.111111,N,N,N,N
2022-05-15T12:00:00.000,subway,137,East 105 St (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.650574,-73.89948,POINT (-73.89948 40.650574),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,137,East 105 St (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,4.0,0.0,40.650574,-73.89948,POINT (-73.89948 40.650574),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,137,East 105 St (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,6.0,0.0,40.650574,-73.89948,POINT (-73.89948 40.650574),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,137,East 105 St (L),Brooklyn,omny,OMNY - Full Fare,6.0,0.0,40.650574,-73.89948,POINT (-73.89948 40.650574),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,138,Canarsie-Rockaway Pkwy (L),Brooklyn,metrocard,Metrocard - Fair Fare,1.0,0.0,40.646652,-73.90185,POINT (-73.90185 40.646652),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,138,Canarsie-Rockaway Pkwy (L),Brooklyn,metrocard,Metrocard - Full Fare,22.0,3.0,40.646652,-73.90185,POINT (-73.90185 40.646652),2022,2,5,2022-05-15,12,7,domingo,Y,0.136364,N,N,N,N
2022-05-15T12:00:00.000,subway,138,Canarsie-Rockaway Pkwy (L),Brooklyn,metrocard,Metrocard - Other,12.0,1.0,40.646652,-73.90185,POINT (-73.90185 40.646652),2022,2,5,2022-05-15,12,7,domingo,Y,0.083333,N,N,N,N
2022-05-15T12:00:00.000,subway,138,Canarsie-Rockaway Pkwy (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,5.0,2.0,40.646652,-73.90185,POINT (-73.90185 40.646652),2022,2,5,2022-05-15,12,7,domingo,Y,0.4,N,N,N,N
2022-05-15T12:00:00.000,subway,138,Canarsie-Rockaway Pkwy (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,10.0,0.0,40.646652,-73.90185,POINT (-73.90185 40.646652),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,138,Canarsie-Rockaway Pkwy (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,12.0,0.0,40.646652,-73.90185,POINT (-73.90185 40.646652),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,138,Canarsie-Rockaway Pkwy (L),Brooklyn,omny,OMNY - Full Fare,15.0,3.0,40.646652,-73.90185,POINT (-73.90185 40.646652),2022,2,5,2022-05-15,12,7,domingo,Y,0.2,N,N,N,N
2022-05-15T12:00:00.000,subway,14,"23 St (R,W)",Manhattan,metrocard,Metrocard - Fair Fare,5.0,1.0,40.741302,-73.98934,POINT (-73.98934 40.741302),2022,2,5,2022-05-15,12,7,domingo,Y,0.2,N,N,N,N
2022-05-15T12:00:00.000,subway,14,"23 St (R,W)",Manhattan,metrocard,Metrocard - Full Fare,77.0,1.0,40.741302,-73.98934,POINT (-73.98934 40.741302),2022,2,5,2022-05-15,12,7,domingo,Y,0.012987,N,N,N,N
2022-05-15T12:00:00.000,subway,14,"23 St (R,W)",Manhattan,metrocard,Metrocard - Other,9.0,0.0,40.741302,-73.98934,POINT (-73.98934 40.741302),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,14,"23 St (R,W)",Manhattan,metrocard,Metrocard - Seniors & Disability,21.0,3.0,40.741302,-73.98934,POINT (-73.98934 40.741302),2022,2,5,2022-05-15,12,7,domingo,Y,0.142857,N,N,N,N
2022-05-15T12:00:00.000,subway,14,"23 St (R,W)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,38.0,0.0,40.741302,-73.98934,POINT (-73.98934 40.741302),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
2022-05-15T12:00:00.000,subway,14,"23 St (R,W)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,59.0,0.0,40.741302,-73.98934,POINT (-73.98934 40.741302),2022,2,5,2022-05-15,12,7,domingo,Y,0.0,N,N,N,N
